user_name,task_id,task_title,session_order,started_at,ended_at,session_elapsed_minutes,elapsed_minutes,progress_percent,focus_raw,focus_level,previous_ai_total_minutes,updated_ai_total_minutes,actual_minutes,error_minutes_updated_total_minus_actual,absolute_error_minutes,absolute_percentage_error,progress_based_remaining_minutes,normalized_remaining_minutes,blending_weight,final_remaining_minutes,focus_weight
세진,24,워게임 pwn-basic 1문제 풀기,2,2026-05-13 22:27,2026-05-13 23:42,75.0,92.0,35.0,꽤 집중,HIGH,258.09,277.56,276.0,1.56,1.56,0.56,170.86,205.03,0.5,185.56,1.2
세진,24,워게임 pwn-basic 1문제 풀기,3,2026-05-13 23:50,2026-05-14 00:10,20.0,112.0,40.0,꽤 집중,HIGH,277.56,295.58,276.0,19.58,19.58,7.09,168.0,201.6,0.5,183.58,1.2
세진,24,워게임 pwn-basic 1문제 풀기,4,2026-05-14 03:10,2026-05-14 04:24,74.0,186.0,65.0,꽤 집중,HIGH,295.58,303.53,276.0,27.53,27.53,9.98,100.15,120.18,0.75,117.53,1.2
세진,24,워게임 pwn-basic 1문제 풀기,5,2026-05-14 05:02,2026-05-14 06:32,90.0,276.0,100.0,꽤 집중,HIGH,303.53,278.75,276.0,2.75,2.75,1.0,0.0,0.0,0.9,2.75,1.2
세진,25,알고리즘 - 트리 문제 풀이,1,2026-05-15 13:18,2026-05-15 13:44,26.0,26.0,15.0,산만,LOW,179.42,170.53,196.0,-25.47,25.47,12.99,147.33,117.87,0.25,144.53,0.8
세진,25,알고리즘 - 트리 문제 풀이,2,2026-05-15 13:56,2026-05-15 15:31,95.0,121.0,60.0,보통,MEDIUM,170.53,193.88,196.0,-2.12,2.12,1.08,80.67,80.67,0.75,72.88,1.0
세진,25,알고리즘 - 트리 문제 풀이,3,2026-05-15 15:56,2026-05-15 16:47,51.0,172.0,90.0,꽤 집중,HIGH,193.88,194.83,196.0,-1.17,1.17,0.6,19.11,22.93,0.9,22.83,1.2
세진,25,알고리즘 - 트리 문제 풀이,4,2026-05-15 17:04,2026-05-15 17:28,24.0,196.0,100.0,완전 몰입,VERY_HIGH,194.83,196.0,196.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.5
세진,26,캡디 사용자 피드백 정리,1,2026-05-17 13:18,2026-05-17 13:48,30.0,30.0,25.0,완전 몰입,VERY_HIGH,133.39,141.29,96.0,45.29,45.29,47.18,90.0,135.0,0.25,111.29,1.5
세진,26,캡디 사용자 피드백 정리,2,2026-05-17 14:26,2026-05-17 15:04,38.0,68.0,60.0,완전 몰입,VERY_HIGH,141.29,137.32,96.0,41.32,41.32,43.05,45.33,68.0,0.75,69.32,1.5
세진,26,캡디 사용자 피드백 정리,3,2026-05-17 15:16,2026-05-17 15:44,28.0,96.0,100.0,완전 몰입,VERY_HIGH,137.32,100.13,96.0,4.13,4.13,4.3,0.0,0.0,0.9,4.13,1.5
세진,27,멀코컴 06 강의 정리,1,2026-05-18 19:05,2026-05-18 20:25,80.0,80.0,50.0,보통,MEDIUM,164.88,162.44,167.0,-4.56,4.56,2.73,80.0,80.0,0.5,82.44,1.0
세진,27,멀코컴 06 강의 정리,2,2026-05-18 21:20,2026-05-18 21:49,29.0,109.0,65.0,보통,MEDIUM,162.44,166.38,167.0,-0.62,0.62,0.37,58.69,58.69,0.75,57.38,1.0
세진,27,멀코컴 06 강의 정리,3,2026-05-18 22:27,2026-05-18 23:25,58.0,167.0,100.0,꽤 집중,HIGH,166.38,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.2
세진,28,보안 기사 자료 요약,1,2026-05-20 09:05,2026-05-20 09:50,45.0,45.0,30.0,꽤 집중,HIGH,185.98,178.49,151.0,27.49,27.49,18.21,105.0,126.0,0.5,133.49,1.2
세진,28,보안 기사 자료 요약,2,2026-05-20 10:28,2026-05-20 10:44,16.0,61.0,40.0,보통,MEDIUM,178.49,165.5,151.0,14.5,14.5,9.6,91.5,91.5,0.5,104.5,1.0
세진,28,보안 기사 자료 요약,3,2026-05-20 12:44,2026-05-20 14:14,90.0,151.0,100.0,꽤 집중,HIGH,165.5,152.45,151.0,1.45,1.45,0.96,0.0,0.0,0.9,1.45,1.2
세진,29,캡디 최종 보고서 AI 파트 정리,1,2026-05-22 21:05,2026-05-22 21:24,19.0,19.0,10.0,보통,MEDIUM,426.93,367.7,512.0,-144.3,144.3,28.18,171.0,171.0,0.25,348.7,1.0
세진,29,캡디 최종 보고서 AI 파트 정리,2,2026-05-22 21:49,2026-05-22 22:18,29.0,48.0,20.0,완전 몰입,VERY_HIGH,367.7,359.77,512.0,-152.23,152.23,29.73,192.0,288.0,0.25,311.77,1.5
세진,29,캡디 최종 보고서 AI 파트 정리,3,2026-05-22 23:13,2026-05-23 00:32,79.0,127.0,30.0,완전 몰입,VERY_HIGH,359.77,465.64,512.0,-46.36,46.36,9.06,296.33,444.5,0.5,338.64,1.5
세진,29,캡디 최종 보고서 AI 파트 정리,4,2026-05-23 01:47,2026-05-23 02:01,14.0,141.0,35.0,완전 몰입,VERY_HIGH,465.64,499.71,512.0,-12.29,12.29,2.4,261.86,392.79,0.5,358.71,1.5
세진,29,캡디 최종 보고서 AI 파트 정리,5,2026-05-23 02:18,2026-05-23 03:49,91.0,232.0,45.0,완전 몰입,VERY_HIGH,499.71,578.52,512.0,66.52,66.52,12.99,283.56,425.33,0.5,346.52,1.5
세진,29,캡디 최종 보고서 AI 파트 정리,6,2026-05-23 04:14,2026-05-23 05:48,94.0,326.0,55.0,완전 몰입,VERY_HIGH,578.52,652.31,512.0,140.31,140.31,27.4,266.73,400.09,0.5,326.31,1.5
세진,29,캡디 최종 보고서 AI 파트 정리,7,2026-05-23 06:05,2026-05-23 07:40,95.0,421.0,65.0,완전 몰입,VERY_HIGH,652.31,733.86,512.0,221.86,221.86,43.33,226.69,340.04,0.75,312.86,1.5
세진,29,캡디 최종 보고서 AI 파트 정리,8,2026-05-23 07:48,2026-05-23 09:19,91.0,512.0,100.0,꽤 집중,HIGH,733.86,534.19,512.0,22.19,22.19,4.33,0.0,0.0,0.9,22.19,1.2
세진,30,알고리즘 - 기출 문제 오답 정리,1,2026-05-24 20:12,2026-05-24 20:42,30.0,30.0,20.0,보통,MEDIUM,133.11,137.33,142.0,-4.67,4.67,3.29,120.0,120.0,0.25,107.33,1.0
세진,30,알고리즘 - 기출 문제 오답 정리,2,2026-05-24 22:42,2026-05-24 23:12,30.0,60.0,40.0,꽤 집중,HIGH,137.33,152.67,142.0,10.67,10.67,7.51,90.0,108.0,0.5,92.67,1.2
세진,30,알고리즘 - 기출 문제 오답 정리,3,2026-05-25 13:25,2026-05-25 14:47,82.0,142.0,100.0,꽤 집중,HIGH,152.67,143.07,142.0,1.07,1.07,0.75,0.0,0.0,0.9,1.07,1.2
